id_solicitud,fecha_solicitud,semana,prioridad,area_solicitante,tipo_etiqueta,canal_informal_flag,version_incorrecta_flag,problema_trazabilidad_flag,reproceso_flag
SOL-202606-03179,2026-06-12,Semana 2,Alta,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-03180,2026-06-29,Semana 5,Media,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-03181,2026-06-07,Semana 1,Media,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-03182,2026-06-15,Semana 3,Media,Diseño de Tags,Sticker promocional,1,1,1,0
SOL-202606-03183,2026-06-18,Semana 3,Media,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-03184,2026-06-22,Semana 4,Alta,Diseño de Tags,Etiqueta logística,0,0,0,0
SOL-202606-03185,2026-06-15,Semana 3,Baja,Unidad de Negocio,Etiqueta de cuidado,1,0,1,0
SOL-202606-03186,2026-06-23,Semana 4,Alta,Unidad de Negocio,Etiqueta de composición,0,0,0,0
SOL-202606-03187,2026-06-11,Semana 2,Baja,Planeación,Etiqueta logística,0,0,0,0
SOL-202606-03188,2026-06-18,Semana 3,Alta,Mercadeo,Hangtag,0,0,0,0
SOL-202606-03189,2026-06-10,Semana 2,Baja,Calidad,Hangtag,0,0,0,0
SOL-202606-03190,2026-06-17,Semana 3,Baja,Diseño de Tags,Etiqueta de talla,1,1,1,0
SOL-202606-03191,2026-06-22,Semana 4,Baja,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-03192,2026-06-24,Semana 4,Alta,Diseño de Tags,Hangtag,1,0,1,0
SOL-202606-03193,2026-06-11,Semana 2,Alta,Unidad de Negocio,Etiqueta de talla,0,0,0,0
SOL-202606-03194,2026-06-29,Semana 5,Alta,Planeación,Etiqueta de cuidado,1,0,1,0
SOL-202606-03195,2026-06-25,Semana 4,Baja,Diseño de Tags,Hangtag,1,0,1,0
SOL-202606-03196,2026-06-26,Semana 4,Alta,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-03197,2026-06-23,Semana 4,Media,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-03198,2026-06-16,Semana 3,Alta,Planeación,Sticker promocional,0,0,0,0
SOL-202606-03199,2026-06-22,Semana 4,Media,Planeación,Etiqueta de composición,0,0,0,1
SOL-202606-03200,2026-06-12,Semana 2,Media,Planeación,Sticker promocional,0,0,0,0
SOL-202606-03201,2026-06-19,Semana 3,Media,Unidad de Negocio,Etiqueta de cuidado,1,0,1,1
SOL-202606-03202,2026-06-10,Semana 2,Media,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-03203,2026-06-30,Semana 5,Alta,Desarrollo de Producto,Hangtag,0,1,1,0
SOL-202606-03204,2026-06-08,Semana 2,Alta,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-03205,2026-06-29,Semana 5,Media,Planeación,Sticker promocional,0,0,0,0
SOL-202606-03206,2026-06-10,Semana 2,Baja,Unidad de Negocio,Etiqueta de composición,0,0,0,1
SOL-202606-03207,2026-06-02,Semana 1,Alta,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-03208,2026-06-08,Semana 2,Media,Diseño de Tags,Sticker promocional,0,0,0,0
SOL-202606-03209,2026-06-01,Semana 1,Baja,Planeación,Etiqueta de composición,0,0,0,0
SOL-202606-03210,2026-06-30,Semana 5,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-03211,2026-06-12,Semana 2,Alta,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-03212,2026-06-19,Semana 3,Alta,Unidad de Negocio,Etiqueta logística,1,0,1,0
SOL-202606-03213,2026-06-18,Semana 3,Baja,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-03214,2026-06-10,Semana 2,Media,Calidad,Hangtag,0,0,0,0
SOL-202606-03215,2026-06-18,Semana 3,Baja,Mercadeo,Hangtag,1,0,1,0
SOL-202606-03216,2026-06-26,Semana 4,Media,Desarrollo de Producto,Etiqueta logística,0,0,0,0
SOL-202606-03217,2026-06-10,Semana 2,Media,Desarrollo de Producto,Etiqueta logística,1,1,1,0
SOL-202606-03218,2026-06-17,Semana 3,Alta,Calidad,Sticker promocional,1,1,1,0
SOL-202606-03219,2026-06-01,Semana 1,Media,Diseño de Tags,Hangtag,1,0,1,0
SOL-202606-03220,2026-06-10,Semana 2,Media,Unidad de Negocio,Etiqueta de cuidado,1,0,1,0
SOL-202606-03221,2026-06-02,Semana 1,Baja,Diseño de Tags,Etiqueta logística,1,0,1,0
SOL-202606-03222,2026-06-04,Semana 1,Alta,Diseño de Tags,Hangtag,0,0,0,1
SOL-202606-03223,2026-06-18,Semana 3,Media,Mercadeo,Hangtag,0,0,0,0
SOL-202606-03224,2026-06-10,Semana 2,Media,Planeación,Hangtag,0,0,0,1
SOL-202606-03225,2026-06-10,Semana 2,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-03226,2026-06-03,Semana 1,Baja,Diseño de Tags,Etiqueta de talla,0,1,1,0
SOL-202606-03227,2026-06-17,Semana 3,Media,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-03228,2026-06-02,Semana 1,Media,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-03229,2026-06-24,Semana 4,Alta,Desarrollo de Producto,Hangtag,1,0,1,0
SOL-202606-03230,2026-06-25,Semana 4,Media,Mercadeo,Etiqueta de composición,0,0,0,0
SOL-202606-03231,2026-06-02,Semana 1,Alta,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-03232,2026-06-26,Semana 4,Media,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-03233,2026-06-05,Semana 1,Media,Planeación,Etiqueta de talla,0,1,1,0
SOL-202606-03234,2026-06-25,Semana 4,Media,Calidad,Hangtag,0,0,0,0
SOL-202606-03235,2026-06-02,Semana 1,Media,Calidad,Sticker promocional,0,0,0,0
SOL-202606-03236,2026-06-04,Semana 1,Baja,Planeación,Sticker promocional,0,0,0,0
SOL-202606-03237,2026-06-03,Semana 1,Media,Planeación,Sticker promocional,0,0,0,0
SOL-202606-03238,2026-06-19,Semana 3,Baja,Desarrollo de Producto,Etiqueta logística,1,1,1,0
SOL-202606-03239,2026-06-15,Semana 3,Media,Calidad,Sticker promocional,0,0,0,0
SOL-202606-03240,2026-06-18,Semana 3,Media,Desarrollo de Producto,Etiqueta de composición,0,1,1,0
SOL-202606-03241,2026-06-01,Semana 1,Baja,Diseño de Tags,Etiqueta de composición,1,0,1,0
SOL-202606-03242,2026-06-24,Semana 4,Alta,Calidad,Hangtag,0,0,0,0
SOL-202606-03243,2026-06-18,Semana 3,Baja,Calidad,Etiqueta logística,1,0,1,0
SOL-202606-03244,2026-06-24,Semana 4,Media,Diseño de Tags,Sticker promocional,0,0,0,0
SOL-202606-03245,2026-06-12,Semana 2,Alta,Unidad de Negocio,Sticker promocional,0,0,0,0
SOL-202606-03246,2026-06-15,Semana 3,Alta,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-03247,2026-06-03,Semana 1,Media,Calidad,Hangtag,0,0,0,0
SOL-202606-03248,2026-06-30,Semana 5,Alta,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-03249,2026-06-29,Semana 5,Alta,Desarrollo de Producto,Hangtag,1,1,1,0
SOL-202606-03250,2026-06-09,Semana 2,Media,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-03251,2026-06-03,Semana 1,Baja,Mercadeo,Etiqueta de composición,0,0,0,0
SOL-202606-03252,2026-06-22,Semana 4,Media,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-03253,2026-06-24,Semana 4,Baja,Unidad de Negocio,Etiqueta de talla,0,0,0,0
SOL-202606-03254,2026-06-10,Semana 2,Media,Calidad,Etiqueta de composición,1,0,1,0
SOL-202606-03255,2026-06-08,Semana 2,Media,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-03256,2026-06-15,Semana 3,Media,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-03257,2026-06-19,Semana 3,Media,Diseño de Tags,Etiqueta logística,1,1,1,0
SOL-202606-03258,2026-06-29,Semana 5,Media,Mercadeo,Sticker promocional,0,0,0,0
SOL-202606-03259,2026-06-29,Semana 5,Media,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-03260,2026-06-01,Semana 1,Alta,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-03261,2026-06-01,Semana 1,Baja,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,1
SOL-202606-03262,2026-06-23,Semana 4,Media,Unidad de Negocio,Etiqueta de composición,1,0,1,0
SOL-202606-03263,2026-06-29,Semana 5,Media,Calidad,Etiqueta de talla,0,0,0,0
SOL-202606-03264,2026-06-29,Semana 5,Alta,Unidad de Negocio,Sticker promocional,0,0,0,0
SOL-202606-03265,2026-06-01,Semana 1,Alta,Planeación,Etiqueta de composición,1,1,1,0
SOL-202606-03266,2026-06-02,Semana 1,Media,Planeación,Etiqueta de composición,1,1,1,1
SOL-202606-03267,2026-06-08,Semana 2,Alta,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-03268,2026-06-15,Semana 3,Alta,Mercadeo,Etiqueta logística,1,0,1,1
SOL-202606-03269,2026-06-02,Semana 1,Media,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-03270,2026-06-15,Semana 3,Media,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-03271,2026-06-30,Semana 5,Media,Desarrollo de Producto,Etiqueta de talla,0,0,0,0
SOL-202606-03272,2026-06-03,Semana 1,Baja,Planeación,Sticker promocional,0,0,0,1
SOL-202606-03273,2026-06-05,Semana 1,Baja,Diseño de Tags,Etiqueta logística,1,0,1,1
SOL-202606-03274,2026-06-18,Semana 3,Alta,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-03275,2026-06-04,Semana 1,Alta,Diseño de Tags,Etiqueta logística,1,0,1,0
SOL-202606-03276,2026-06-26,Semana 4,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-03277,2026-06-01,Semana 1,Media,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-03278,2026-06-12,Semana 2,Media,Planeación,Etiqueta de composición,1,0,1,0
SOL-202606-03279,2026-06-24,Semana 4,Alta,Planeación,Etiqueta logística,1,1,1,0
SOL-202606-03280,2026-06-26,Semana 4,Baja,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-03281,2026-06-25,Semana 4,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-03282,2026-06-09,Semana 2,Media,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-03283,2026-06-22,Semana 4,Alta,Diseño de Tags,Etiqueta de talla,1,0,1,0
SOL-202606-03284,2026-06-24,Semana 4,Media,Mercadeo,Hangtag,1,0,1,0
SOL-202606-03285,2026-06-16,Semana 3,Baja,Mercadeo,Etiqueta de cuidado,1,0,1,0
SOL-202606-03286,2026-06-11,Semana 2,Alta,Desarrollo de Producto,Etiqueta logística,1,0,1,0
SOL-202606-03287,2026-06-19,Semana 3,Baja,Calidad,Hangtag,0,0,0,0
SOL-202606-03288,2026-06-11,Semana 2,Media,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-03289,2026-06-30,Semana 5,Baja,Calidad,Etiqueta de talla,0,0,0,0
SOL-202606-03290,2026-06-12,Semana 2,Media,Desarrollo de Producto,Hangtag,1,0,1,0
SOL-202606-03291,2026-06-02,Semana 1,Media,Planeación,Etiqueta de cuidado,1,0,1,0
SOL-202606-03292,2026-06-01,Semana 1,Baja,Desarrollo de Producto,Etiqueta logística,0,0,0,0
SOL-202606-03293,2026-06-01,Semana 1,Baja,Mercadeo,Etiqueta de cuidado,0,0,0,0
SOL-202606-03294,2026-06-15,Semana 3,Baja,Unidad de Negocio,Etiqueta de composición,0,0,0,0
SOL-202606-03295,2026-06-22,Semana 4,Media,Calidad,Etiqueta logística,0,0,0,0
SOL-202606-03296,2026-06-25,Semana 4,Baja,Unidad de Negocio,Etiqueta de composición,0,0,0,1
SOL-202606-03297,2026-06-05,Semana 1,Media,Mercadeo,Etiqueta de talla,0,0,0,0
SOL-202606-03298,2026-06-02,Semana 1,Baja,Planeación,Etiqueta logística,0,0,0,0
SOL-202606-03299,2026-06-05,Semana 1,Alta,Desarrollo de Producto,Etiqueta de talla,0,0,0,1
SOL-202606-03300,2026-06-18,Semana 3,Media,Diseño de Tags,Etiqueta logística,0,0,0,0
SOL-202606-03301,2026-06-22,Semana 4,Alta,Calidad,Etiqueta de cuidado,1,0,1,1
SOL-202606-03302,2026-06-26,Semana 4,Media,Unidad de Negocio,Hangtag,0,0,0,0
SOL-202606-03303,2026-06-29,Semana 5,Media,Planeación,Etiqueta de composición,0,0,0,0
SOL-202606-03304,2026-06-24,Semana 4,Media,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-03305,2026-06-19,Semana 3,Baja,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-03306,2026-06-15,Semana 3,Baja,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-03307,2026-06-16,Semana 3,Media,Desarrollo de Producto,Etiqueta logística,0,0,0,1
SOL-202606-03308,2026-06-17,Semana 3,Media,Calidad,Sticker promocional,0,0,0,0
SOL-202606-03309,2026-06-12,Semana 2,Baja,Diseño de Tags,Etiqueta de composición,1,0,1,0
SOL-202606-03310,2026-06-02,Semana 1,Baja,Desarrollo de Producto,Sticker promocional,0,0,0,0
SOL-202606-03311,2026-06-24,Semana 4,Media,Calidad,Etiqueta de cuidado,0,0,0,1
SOL-202606-03312,2026-06-15,Semana 3,Media,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-03313,2026-06-09,Semana 2,Media,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-03314,2026-06-18,Semana 3,Media,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-03315,2026-06-08,Semana 2,Alta,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-03316,2026-06-09,Semana 2,Baja,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-03317,2026-06-11,Semana 2,Media,Desarrollo de Producto,Hangtag,0,0,0,0
SOL-202606-03318,2026-06-02,Semana 1,Alta,Desarrollo de Producto,Etiqueta logística,0,0,0,0
SOL-202606-03319,2026-06-29,Semana 5,Media,Calidad,Hangtag,1,0,1,0
SOL-202606-03320,2026-06-02,Semana 1,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-03321,2026-06-09,Semana 2,Media,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-03322,2026-06-18,Semana 3,Media,Unidad de Negocio,Hangtag,0,0,0,0
SOL-202606-03323,2026-06-24,Semana 4,Alta,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-03324,2026-06-16,Semana 3,Media,Desarrollo de Producto,Etiqueta logística,0,0,0,0
SOL-202606-03325,2026-06-19,Semana 3,Media,Calidad,Etiqueta logística,0,0,0,0
SOL-202606-03326,2026-06-23,Semana 4,Media,Calidad,Etiqueta logística,0,0,0,0
SOL-202606-03327,2026-06-25,Semana 4,Alta,Unidad de Negocio,Etiqueta de cuidado,1,0,1,0
SOL-202606-03328,2026-06-22,Semana 4,Media,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-03329,2026-06-29,Semana 5,Alta,Desarrollo de Producto,Sticker promocional,1,1,1,1
SOL-202606-03330,2026-06-15,Semana 3,Media,Diseño de Tags,Etiqueta de talla,0,1,1,0
SOL-202606-03331,2026-06-30,Semana 5,Alta,Calidad,Sticker promocional,1,1,1,1
SOL-202606-03332,2026-06-18,Semana 3,Media,Unidad de Negocio,Etiqueta de cuidado,0,0,0,1
SOL-202606-03333,2026-06-01,Semana 1,Media,Calidad,Hangtag,0,0,0,0
SOL-202606-03334,2026-06-26,Semana 4,Alta,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-03335,2026-06-05,Semana 1,Media,Calidad,Hangtag,0,0,0,0
SOL-202606-03336,2026-06-22,Semana 4,Media,Calidad,Hangtag,0,0,0,0
SOL-202606-03337,2026-06-17,Semana 3,Baja,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-03338,2026-06-18,Semana 3,Baja,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-03339,2026-06-19,Semana 3,Baja,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-03340,2026-06-23,Semana 4,Media,Unidad de Negocio,Hangtag,0,0,0,1
SOL-202606-03341,2026-06-16,Semana 3,Baja,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-03342,2026-06-11,Semana 2,Media,Desarrollo de Producto,Etiqueta de talla,0,0,0,0
SOL-202606-03343,2026-06-15,Semana 3,Media,Planeación,Etiqueta de cuidado,0,1,1,0
SOL-202606-03344,2026-06-30,Semana 5,Media,Mercadeo,Hangtag,0,0,0,1
SOL-202606-03345,2026-06-15,Semana 3,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-03346,2026-06-17,Semana 3,Baja,Desarrollo de Producto,Sticker promocional,0,0,0,0
SOL-202606-03347,2026-06-05,Semana 1,Media,Calidad,Etiqueta de talla,0,0,0,0
SOL-202606-03348,2026-06-17,Semana 3,Media,Calidad,Etiqueta de composición,0,0,0,1
SOL-202606-03349,2026-06-01,Semana 1,Media,Planeación,Etiqueta de talla,0,0,0,0
SOL-202606-03350,2026-06-03,Semana 1,Media,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-03351,2026-06-25,Semana 4,Media,Diseño de Tags,Etiqueta de talla,0,0,0,0
SOL-202606-03352,2026-06-05,Semana 1,Media,Mercadeo,Etiqueta de composición,0,0,0,0
SOL-202606-03353,2026-06-04,Semana 1,Media,Desarrollo de Producto,Etiqueta de talla,0,0,0,0
SOL-202606-03354,2026-06-15,Semana 3,Alta,Unidad de Negocio,Etiqueta logística,0,0,0,0
SOL-202606-03355,2026-06-08,Semana 2,Alta,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-03356,2026-06-11,Semana 2,Baja,Desarrollo de Producto,Etiqueta de composición,1,0,1,0
SOL-202606-03357,2026-06-22,Semana 4,Baja,Diseño de Tags,Hangtag,1,0,1,0
SOL-202606-03358,2026-06-25,Semana 4,Alta,Calidad,Hangtag,0,0,0,0
SOL-202606-03359,2026-06-24,Semana 4,Baja,Planeación,Etiqueta de cuidado,0,0,0,0
SOL-202606-03360,2026-06-01,Semana 1,Media,Diseño de Tags,Sticker promocional,0,0,0,0
SOL-202606-03361,2026-06-30,Semana 5,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-03362,2026-06-23,Semana 4,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-03363,2026-06-08,Semana 2,Media,Planeación,Hangtag,0,0,0,0
SOL-202606-03364,2026-06-29,Semana 5,Baja,Mercadeo,Etiqueta de cuidado,0,1,1,0
SOL-202606-03365,2026-06-03,Semana 1,Baja,Planeación,Etiqueta de cuidado,0,0,0,1
SOL-202606-03366,2026-06-17,Semana 3,Alta,Mercadeo,Etiqueta de composición,1,0,1,0
SOL-202606-03367,2026-06-01,Semana 1,Media,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-03368,2026-06-04,Semana 1,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-03369,2026-06-21,Semana 3,Media,Desarrollo de Producto,Etiqueta de cuidado,0,1,1,0
SOL-202606-03370,2026-06-24,Semana 4,Alta,Planeación,Etiqueta de composición,1,1,1,0
SOL-202606-03371,2026-06-04,Semana 1,Media,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-03372,2026-06-19,Semana 3,Media,Planeación,Etiqueta logística,0,0,0,0
SOL-202606-03373,2026-06-22,Semana 4,Media,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,1
SOL-202606-03374,2026-06-10,Semana 2,Alta,Calidad,Etiqueta de cuidado,0,0,0,0
SOL-202606-03375,2026-06-29,Semana 5,Baja,Planeación,Etiqueta logística,0,0,0,0
SOL-202606-03376,2026-06-16,Semana 3,Media,Calidad,Etiqueta logística,0,0,0,0
SOL-202606-03377,2026-06-15,Semana 3,Alta,Desarrollo de Producto,Etiqueta de talla,0,0,0,0
SOL-202606-03378,2026-06-15,Semana 3,Media,Desarrollo de Producto,Etiqueta logística,0,0,0,0
SOL-202606-03379,2026-06-12,Semana 2,Media,Desarrollo de Producto,Sticker promocional,0,0,0,0
SOL-202606-03380,2026-06-25,Semana 4,Media,Mercadeo,Etiqueta de cuidado,0,0,0,1
SOL-202606-03381,2026-06-26,Semana 4,Media,Planeación,Etiqueta de composición,1,0,1,0
SOL-202606-03382,2026-06-29,Semana 5,Baja,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-03383,2026-06-19,Semana 3,Alta,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-03384,2026-06-04,Semana 1,Media,Desarrollo de Producto,Etiqueta de talla,0,0,0,0
SOL-202606-03385,2026-06-19,Semana 3,Baja,Calidad,Sticker promocional,0,0,0,0
SOL-202606-03386,2026-06-30,Semana 5,Media,Mercadeo,Etiqueta de composición,0,0,0,0
SOL-202606-03387,2026-06-08,Semana 2,Media,Planeación,Etiqueta de composición,0,0,0,0
SOL-202606-03388,2026-06-25,Semana 4,Baja,Diseño de Tags,Sticker promocional,0,0,0,0
SOL-202606-03389,2026-06-15,Semana 3,Media,Mercadeo,Sticker promocional,0,0,0,0
SOL-202606-03390,2026-06-01,Semana 1,Media,Mercadeo,Hangtag,0,0,0,1
SOL-202606-03391,2026-06-26,Semana 4,Alta,Diseño de Tags,Etiqueta de cuidado,0,0,0,1
SOL-202606-03392,2026-06-29,Semana 5,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,1
SOL-202606-03393,2026-06-02,Semana 1,Baja,Calidad,Etiqueta de cuidado,1,0,1,0
SOL-202606-03394,2026-06-11,Semana 2,Alta,Diseño de Tags,Sticker promocional,0,0,0,0
SOL-202606-03395,2026-06-23,Semana 4,Media,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-03396,2026-06-22,Semana 4,Alta,Mercadeo,Etiqueta de talla,0,0,0,1
SOL-202606-03397,2026-06-06,Semana 1,Media,Mercadeo,Hangtag,0,0,0,0
SOL-202606-03398,2026-06-10,Semana 2,Baja,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-03399,2026-06-24,Semana 4,Media,Planeación,Etiqueta de composición,0,1,1,0
SOL-202606-03400,2026-06-26,Semana 4,Alta,Desarrollo de Producto,Etiqueta de cuidado,1,0,1,0
SOL-202606-03401,2026-06-15,Semana 3,Media,Calidad,Etiqueta de cuidado,1,0,1,0
SOL-202606-03402,2026-06-22,Semana 4,Media,Calidad,Sticker promocional,0,0,0,1
SOL-202606-03403,2026-06-15,Semana 3,Media,Planeación,Etiqueta de composición,0,0,0,0
SOL-202606-03404,2026-06-29,Semana 5,Media,Mercadeo,Etiqueta de cuidado,0,0,0,0
SOL-202606-03405,2026-06-23,Semana 4,Media,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-03406,2026-06-23,Semana 4,Media,Unidad de Negocio,Etiqueta de cuidado,0,0,0,0
SOL-202606-03407,2026-06-04,Semana 1,Media,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-03408,2026-06-09,Semana 2,Baja,Planeación,Etiqueta logística,1,0,1,1
SOL-202606-03409,2026-06-30,Semana 5,Media,Calidad,Etiqueta de composición,0,0,0,0
SOL-202606-03410,2026-06-05,Semana 1,Baja,Desarrollo de Producto,Etiqueta de talla,0,0,0,0
SOL-202606-03411,2026-06-17,Semana 3,Baja,Mercadeo,Hangtag,0,0,0,0
SOL-202606-03412,2026-06-18,Semana 3,Media,Mercadeo,Hangtag,1,0,1,0
SOL-202606-03413,2026-06-05,Semana 1,Media,Desarrollo de Producto,Etiqueta de talla,0,0,0,0
SOL-202606-03414,2026-06-29,Semana 5,Media,Desarrollo de Producto,Etiqueta de cuidado,0,0,0,0
SOL-202606-03415,2026-06-16,Semana 3,Alta,Mercadeo,Hangtag,1,0,1,1
SOL-202606-03416,2026-06-15,Semana 3,Media,Desarrollo de Producto,Sticker promocional,0,0,0,0
SOL-202606-03417,2026-06-15,Semana 3,Alta,Planeación,Etiqueta de talla,1,1,1,0
SOL-202606-03418,2026-06-04,Semana 1,Baja,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-03419,2026-06-01,Semana 1,Alta,Diseño de Tags,Hangtag,1,1,1,0
SOL-202606-03420,2026-06-16,Semana 3,Media,Desarrollo de Producto,Etiqueta de talla,0,0,0,0
SOL-202606-03421,2026-06-01,Semana 1,Alta,Diseño de Tags,Etiqueta logística,1,0,1,0
SOL-202606-03422,2026-06-03,Semana 1,Alta,Diseño de Tags,Sticker promocional,1,0,1,0
SOL-202606-03423,2026-06-23,Semana 4,Media,Calidad,Etiqueta de composición,1,0,1,0
SOL-202606-03424,2026-06-11,Semana 2,Media,Desarrollo de Producto,Etiqueta de composición,0,0,0,0
SOL-202606-03425,2026-06-17,Semana 3,Media,Diseño de Tags,Etiqueta de cuidado,1,0,1,0
SOL-202606-03426,2026-06-01,Semana 1,Baja,Mercadeo,Etiqueta de composición,0,0,0,0
SOL-202606-03427,2026-06-18,Semana 3,Alta,Diseño de Tags,Etiqueta de cuidado,0,0,0,0
SOL-202606-03428,2026-06-24,Semana 4,Baja,Diseño de Tags,Hangtag,0,0,0,0
SOL-202606-03429,2026-06-18,Semana 3,Media,Diseño de Tags,Etiqueta de composición,1,1,1,0
SOL-202606-03430,2026-06-04,Semana 1,Media,Planeación,Etiqueta de composición,0,0,0,0
SOL-202606-03431,2026-06-28,Semana 4,Alta,Desarrollo de Producto,Sticker promocional,0,0,0,0
SOL-202606-03432,2026-06-01,Semana 1,Media,Calidad,Hangtag,0,1,1,0
SOL-202606-03433,2026-06-16,Semana 3,Baja,Calidad,Hangtag,0,0,0,0
SOL-202606-03434,2026-06-11,Semana 2,Media,Unidad de Negocio,Etiqueta de talla,0,0,0,1
SOL-202606-03435,2026-06-06,Semana 1,Media,Diseño de Tags,Etiqueta de composición,0,0,0,0
SOL-202606-03436,2026-06-15,Semana 3,Alta,Desarrollo de Producto,Sticker promocional,0,0,0,0
